Time,ModBitCount,CipherBitCount
5045060,481,17
5035900,477,26
5279000,470,17
5699320,506,26
5153980,494,17
5250420,464,17
5001780,452,9
4988980,452,17
5362760,493,34
5294440,461,26
5174680,462,17
5185700,462,17
5514500,460,34
5356300,481,9
5552700,497,26
5265200,505,17
5220720,472,26
4948080,490,17
4990220,499,26
5001660,507,17
5092240,474,26
5120980,465,26
5035520,459,9
4970360,454,26
4992920,482,17
4989800,452,26
5066940,474,17
4993260,487,17
4927240,471,17
5133940,475,26
4812460,457,26
4865920,474,26
4952200,478,17
4959180,469,17
4922720,484,17
4987940,433,17
5049820,460,9
4825360,495,17
5201660,485,39
4806860,461,9
4876780,482,17
4944720,478,17
5114640,481,17
5202520,488,26
5219300,472,26
4997040,499,26
5125460,477,34
5054000,468,9
5135200,506,9
5179480,468,17
5240020,469,9
5137460,467,26
5171660,481,26
5127040,497,17
4921100,477,17
4968180,456,26
4975980,464,17
5328020,496,9
4943240,475,9
5184040,458,26
5104180,483,9
5004600,474,9
4993180,490,17
5040520,459,9
5072680,438,9
5020060,486,17
5135820,492,26
4929420,476,34
5088160,480,9
5187740,502,17
5026040,463,9
5063560,452,17
5302460,467,26
5179240,463,17
4838240,468,17
5178500,474,17
4913040,481,17
5108280,472,34
5006960,456,17
5021460,478,26
5220420,474,17
5470020,473,9
5262520,482,26
5049180,490,34
5030280,488,17
4901520,466,39
5351980,478,17
5117240,482,26
5181520,465,9
5025300,475,17
5042860,435,9
5133960,489,26
5194220,477,26
5126320,473,9
5177260,463,17
5085280,463,17
5225100,436,17
5150180,466,17
5118720,470,9
4936760,473,26
5246240,466,17
5028580,503,26
5045720,481,17
5217900,507,26
5111900,453,17
5032760,493,26
4900840,488,17
5173920,490,17
5163500,470,39
5414240,485,9
5133640,493,26
5043340,486,34
4950960,493,17
4907260,466,17
4997340,467,39
4966920,474,17
5147080,491,17
5036500,458,17
5238400,464,17
5105160,490,17
5217440,467,34
5284320,487,17
5133780,467,34
4886180,495,26
5043160,500,9
4958800,452,9
5091800,455,17
5181820,479,17
5078260,487,26
5085020,463,17
5123300,485,17
5068520,482,17
5202240,467,17
5000400,498,17
5222560,486,9
5199640,475,9
5085360,473,34
5299320,464,26
5139260,479,9
5082900,470,26
5130360,491,9
5086120,468,17
5122940,475,39
5198160,509,9
5082760,481,26
5076540,480,9
5073800,475,17
4932200,468,26
5131420,491,17
5140840,520,17
4788100,449,9
5317920,476,9
5070940,467,17
5135860,507,9
4996400,473,17
5117280,463,17
5180960,478,17
5026420,485,26
4871060,490,9
5089740,466,26
5005080,480,17
4852520,468,9
5032160,482,17
4915200,450,9
4896440,491,9
5049480,486,17
4842920,472,17
4820140,475,17
4929720,480,17
5069120,494,26
4863720,488,9
5009860,446,26
5022680,500,9
4984540,484,9
4947920,476,34
5100120,506,17
5025560,500,26
4967280,513,26
4958220,477,34
5018040,492,9
5004440,482,26
4921720,473,17
5180220,493,17
5287080,479,17
5375280,483,9
5648320,505,17
5415220,464,17
5504340,463,26
5473540,479,34
5496980,488,9
5316620,492,9
5403720,500,17
5344960,480,26
5075020,491,9
5396380,476,9
5518020,495,9
5139780,468,26
5384380,476,26
5463080,519,34
5363380,458,9
5308600,491,17
5270300,463,9
5468200,472,9
5369660,488,9
5155440,498,39
5132600,482,26
5267480,456,9
5196520,504,34
5402760,504,26
5201560,487,17
5467540,504,26
5312060,487,17
5676120,499,17
5328960,489,17
5231540,499,17
5299000,491,17
5417240,499,9
5480200,459,9
5371420,478,17
5471320,490,26
5602080,501,17
5568580,471,9
5401280,489,26
5252520,506,17
5450380,510,17
5421640,498,26
5413360,478,9
5599780,457,17
5555820,486,17
5157080,528,17
5767420,468,17
5408560,484,9
5407560,475,17
5277600,482,17
5596380,472,26
5513360,496,17
5336140,480,26
5416100,478,17
5647340,450,26
5472020,443,17
5157740,485,9
5258000,476,9
5562320,494,26
6159220,479,17
5499780,509,9
5396980,498,17
5179780,472,17
5469900,523,34
5582680,472,9
5279320,486,34
5260760,464,9
5475860,479,17
5496900,514,17
5292760,479,9
5384880,493,17
5377700,486,34
5346800,481,17
5506420,485,17
7511120,492,17
5635800,476,34
5303900,498,17
5345920,478,34
5421100,482,17
5428900,482,9
5479980,490,34
5270940,480,26
5296480,468,17
5504220,502,26
5587440,485,26
5502700,472,26
5368480,467,17
5372780,497,9
5549860,462,26
5416340,486,9
5318900,499,17
5498720,488,17
5397080,499,17
5379080,479,26
5573120,490,34
5588320,491,34
5462220,486,9
5334320,463,26
5604120,473,17
5586200,488,17
5536680,487,17
5417760,477,17
5387680,481,9
5328300,475,34
5393760,488,26
5637340,475,17
5834720,480,26
5616640,486,9
5616580,480,9
5995100,491,26
5818480,507,17
5648540,496,17
5741460,481,17
5460020,515,17
5557300,495,34
5618980,495,17
5519940,490,17
5373280,496,9
5388340,475,17
5457780,485,17
5409580,491,26
5662460,513,17
5343200,490,26
5349620,485,17
5239320,485,17
5472580,458,9
5324880,511,26
5524360,495,17
5461260,503,17
5571580,497,17
5386260,493,26
5609420,501,17
5328860,484,34
5382160,460,17
5626000,507,17
5697500,468,26
5638580,513,26
5582600,473,9
5656620,502,9
5763940,497,17
5506180,467,17
5545900,483,9
5313940,498,26
5663240,501,9
5633000,501,26
5547740,496,17
5564260,489,17
5388300,522,9
5529120,509,17
5544940,503,17
5371040,506,34
5761640,495,34
5580440,482,9
6016360,493,26
5460500,479,9
5674440,486,26
5384120,485,26
5419040,494,17
5631000,458,9
5304780,487,34
5850380,493,34
5456800,503,9
5696260,497,17
5537720,480,39
5498420,470,17
5343440,495,17
5657440,471,9
5427220,488,17
5333860,484,26
5405040,495,26
5487780,478,26
5551200,511,17
5434640,478,17
5299340,491,17
5414240,472,17
5403420,509,17
5260080,474,34
5780640,497,17
5497320,483,26
5412500,508,9
5314400,445,26
5689160,495,17
5427560,500,9
5262820,495,17
5227340,484,9
5378240,506,17
5520420,494,17
5384180,496,26
5380240,487,17
5324200,472,17
5350360,476,9
5550140,477,9
5635620,491,34
5431020,514,26
5461140,503,9
5737060,462,26
5645940,505,17
5580200,478,26
5352380,490,26
5637600,489,9
5334420,489,9
5250620,512,17
5442720,456,17
5683580,494,17
5605280,470,9
5486380,521,26
5381340,481,34
5496840,482,26
5605080,510,26
5417820,481,17
5325460,507,17
5717840,485,17
5732720,498,17
5698200,512,34
6046120,512,26
5843360,468,39
5747540,458,9
5605240,498,9
5601860,491,17
5639660,441,26
5379880,490,26
5709800,460,26
5682500,468,17
5590120,496,9
5536680,477,26
5461620,476,9
5430940,516,9
5584360,513,9
5571380,507,17
5334520,500,17
5776940,499,17
5307280,468,34
5568320,477,9
5297600,488,26
5242200,481,17
5403160,492,17
5559720,502,17
5790300,511,17
5412940,503,17
5590120,499,26
5486900,477,51
5414420,496,17
5261060,504,17
5479780,503,17
5388700,476,9
5303620,483,26
5387300,488,17
5557700,493,17
5287860,487,9
5245340,501,17
5563360,500,34
6477020,498,17
6955880,481,26
5240700,513,17
5528760,506,17
5460200,476,9
5495060,508,26
5510100,461,26
5309680,493,17
5316080,508,26
5252000,492,9
5614080,480,17
5578940,507,17
5622960,513,39
5516560,490,17
5459560,497,17
5531460,486,17
5467100,502,9
5497700,513,9
5361020,504,9
5607700,467,9
5340680,462,39
5475280,489,26
5701220,488,26
5528560,485,17
5559260,482,17
5643120,510,17
5356880,461,17
5567360,494,9
5674020,493,34
5535060,480,17
5578940,469,39
5373940,505,9
5655360,490,17
5309840,483,17
5386120,524,9
5414700,511,17
5758880,491,17
5674100,487,17
5667080,491,17
5652140,498,39
5661300,504,17
5692300,498,34
5384620,485,17
5411280,483,17
5257940,508,17
5331060,499,26
5333760,462,17
5614580,503,26
5324720,484,17
5297380,491,9
5558920,494,17
5370620,469,9
5546820,502,9
5436260,513,34
5583760,512,17
5465480,528,17
5600360,475,17
5642100,501,9
5554100,508,26
5432700,483,17
5428000,501,34
5484280,501,9
5298840,472,26
5546440,506,17
5595060,492,26
5582880,488,9
5463200,476,17
5471220,483,26
5482660,466,9
5666380,497,9
5311940,516,17
5473520,540,9
5430160,523,26
5585700,491,34
5406320,502,9
5585720,507,26
5600720,509,17
5510860,490,26
5677200,502,39
5395940,515,17
5587440,486,26
5209200,497,26
5560980,471,26
5610700,478,9
5545300,481,17
5498960,485,9
5554540,495,17
5353320,483,17
5548900,484,17
5439740,504,17
5456220,482,17
5473560,498,9
5710460,528,9
5601200,491,17
5676560,502,17
5660600,534,17
5471920,512,17
5622380,477,17
5644520,492,26
5323340,510,51
5451080,527,17
5617200,518,17
5493860,519,9
5357380,476,17
5524300,471,39
5450060,497,26
5545360,514,9
5515700,493,17
5505560,486,26
5683520,488,17
5474580,462,17
5748100,473,17
5362620,487,9
5601660,480,34
5655900,515,9
5636540,487,26
5724340,494,26
5512880,478,26
5851300,501,26
5681700,502,26
5560300,472,17
5593620,488,17
5718240,494,9
5532040,479,9
5672380,502,17
5702320,492,9
5529480,486,17
5603960,501,17
5437220,519,17
5795840,507,17
5700620,502,26
5685700,482,9
5687400,496,17
5849880,497,39
5970880,481,26
5816080,490,17
6088540,469,17
6140160,489,26
6058040,477,26
6019940,508,9
5789680,520,26
6124820,487,34
5826860,492,17
6176340,518,17
5778760,514,9
5914140,522,39
5983980,495,9
6041640,484,17
5905580,502,17
5871680,501,51
5839420,507,17
5996860,508,26
5951920,504,26
6010400,492,17
5781580,509,9
5925500,514,17
5982460,474,9
5846140,499,26
5848700,509,17
5898700,492,26
5912040,498,9
5975420,513,9
5790840,514,17
6094840,490,17
5770620,503,26
5711240,525,17
6041660,511,26
5700100,494,9
5684160,472,26
5967200,492,17
5826280,495,26
5923000,499,9
6060400,532,9
5927740,498,26
6040440,517,17
6046760,497,17
5804760,525,17
6029500,496,9
5976960,508,9
5960280,489,34
5982840,535,26
5875220,470,26
6074900,516,26
5639740,484,9
5916940,499,26
5975920,520,26
5944820,502,26
5939140,516,9
5817680,516,26
5921180,520,17
5866860,514,9
5622420,502,17
5855440,517,9
6227720,530,17
5822640,496,17
6126660,505,9
5846520,477,17
6174640,498,17
5689080,490,9
5819020,496,26
6103020,492,9
5669120,499,26
5781000,510,26
5800360,494,9
6106120,464,17
5912960,470,9
6111720,511,17
5862120,516,26
5772020,504,9
5893600,477,17
5810280,531,9
6038080,528,17
5693120,471,17
5600080,493,17
5973940,515,17
5851080,518,17
5725480,481,26
6011720,472,9
5934360,527,26
5820500,490,26
6276580,490,9
5949740,502,26
5950160,497,17
6001520,513,26
5762460,506,17
5995660,501,26
5911420,492,17
6203700,500,26
5931920,485,9
5919580,495,26
5954800,529,17
5923520,528,17
5930520,517,9
6069620,494,34
5770960,499,17
5802760,526,17
5956220,491,26
5966720,487,39
6042360,518,9
5919800,510,9
6219600,531,17
5835320,516,17
5868080,486,9
5938040,505,9
5873940,542,9
6090180,493,26
5889940,502,34
5955640,511,17
5740040,499,17
6007380,490,17
5902000,499,9
5987180,534,17
6036400,474,17
5955620,505,26
5929060,474,34
5962360,501,26
5935620,472,9
5688680,513,17
5871740,498,34
5785100,485,26
6072160,498,17
6054660,517,9
6143440,529,34
6083340,502,26
5823660,503,26
5883140,514,17
5809220,500,17
5831580,503,26
5946720,531,17
5949860,513,9
5777640,490,17
6039460,521,17
6031700,509,17
5853220,523,26
6227820,487,17
6044860,533,34
6222720,529,9
6112760,470,26
6072500,478,34
5718920,521,26
6000360,510,17
5976800,524,26
6006840,501,26
5968900,487,17
6062000,507,26
6143000,502,9
6028580,507,17
5911140,477,26
5824340,514,17
5847900,512,34
5804900,492,17
6252180,511,26
5935960,516,34
5996520,511,34
6108020,506,17
5948060,511,9
5872100,508,9
5934020,509,17
5752700,502,9
5822020,490,26
6007180,508,26
6099840,526,17
5849100,515,9
5820960,483,17
6084000,515,17
6257160,489,17
5940940,515,26
6129040,507,9
5929100,494,34
5973720,482,17
5930040,492,39
5927480,483,17
6025860,483,17
6164300,508,26
6299460,531,9
6319080,518,17
5860520,520,26
6007660,481,26
6358380,479,26
5860540,484,17
6139540,472,26
5928580,484,26
5978840,501,9
5754480,494,17
6106500,501,9
5838520,513,9
6020740,527,26
6017260,491,9
5866120,504,17
5984620,502,9
5707700,505,26
5703480,496,17
6009060,512,17
5912580,498,26
6079880,490,17
5962380,507,17
6088660,523,17
5983540,509,9
6028220,483,17
6025320,516,9
6057820,499,26
5973800,533,9
5843640,475,26
5999740,468,17
6063240,485,9
6049360,499,17
6113500,514,17
6405180,535,26
6182720,502,17
6058560,508,17
6021580,499,26
6211400,520,17
6088120,499,26
6244240,525,9
5870640,492,17
5856860,501,26
5990800,507,26
6105400,543,17
5743820,539,17
5945520,509,17
5832580,494,17
5946980,507,9
6039200,502,9
6013760,480,26
5938580,493,17
6150100,506,34
6105780,504,9
6232160,521,9
6238280,479,17
6098900,502,9
6013100,532,17
6068400,536,17
5931300,511,9
6334040,494,26
6396300,513,26
5773440,537,17
5947820,512,17
6111400,518,17
6089900,520,26
6104960,517,17
6034700,502,34
6026160,527,26
6077840,491,9
6285600,519,17
5909780,515,17
5895800,500,26
6014640,524,17
5901860,507,17
6192520,494,34
5941200,526,17
6215340,513,17
6013720,509,17
5872440,520,17
6124800,513,17
5903960,522,34
6069180,536,9
6211800,487,17
6109120,501,17
6065660,518,17
5994940,501,9
5994960,500,9
6140020,490,9
6048940,509,26
6034320,521,26
5861180,520,34
6170580,504,17
5941600,511,17
5986240,508,17
5963600,520,26
6157960,512,26
6162640,531,17
6004680,520,9
5944440,512,39
6210160,512,9
5976780,524,26
6191800,506,17
6148900,483,9
5863880,510,26
5845400,487,17
6084320,522,17
6118680,512,17
5976260,509,17
6238620,524,17
6040480,521,17
6206320,509,62
5966680,519,9
6183180,524,9
6112820,512,17
6249320,516,17
5903120,527,34
6136220,507,26
6211540,526,9
6015680,537,17
6038180,494,9
5835180,517,26
5924000,492,9
5861540,520,9
6199620,503,17
5915680,518,17
6002440,492,9
6136140,512,17
6140260,507,17
6103440,513,39
6234480,532,17
6227780,507,9
6003260,505,17
5900560,528,17
6114460,503,17
6115940,509,17
6225860,503,9
6236420,514,17
6185580,517,17
5998820,535,17
6053440,503,26
6020720,496,17
5925840,503,34
6016980,499,26
6069020,490,9
6273200,446,17
5985620,494,9
6225200,509,9
5930400,486,17
6077780,509,26
6111080,522,17
6159640,519,26
5860340,490,9
6065760,533,17
6243280,493,17
6128020,506,26
5993860,497,17
5899400,507,17
6093500,508,17
6148520,536,34
6657220,516,34
6158280,512,9
5911260,514,17
6024920,503,17
6049180,503,26
6075300,513,17
6100760,497,9
5949800,516,17
5883900,504,26
6212940,500,34
5984660,491,9
6052500,496,17
6063800,519,26
6076960,514,17
6086420,500,17
6207300,503,17
6025300,522,9
6165780,503,9
